transaction_hash,block_number,from_address,to_address,value,token_name,token_symbol,timestamp,gas,gas_price,nonce,input_data
0xa89b7ebc76eb31a6be95a19e48b546334e41bf2526ab4e24dae29a34bb3d12cb,20663337,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,60727213610294711534,Metis Token,Metis,2024-09-02 13:59:47,500011,9885601467,1041273,deprecated
0x80f79b2682a9a16cebc194e2c02bb59beabfff7e122ce3784354d0b5da147b9b,20664334,0xb162a8693375acafb011de6123a7d7425101e20d,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,27000000004108278976,Metis Token,Metis,2024-09-02 17:19:59,251877,11143743866,712,deprecated
0x984ef446ce7c0002f06cbc6bbc0d5039accefaeed81d748282871c61d42d0efd,20664368,0xb0e1650a9760e0f383174af042091fc544b8356f,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,3540948082619947991,Metis Token,Metis,2024-09-02 17:26:59,251776,10866758384,158,deprecated
0x46e71a0ff4597ad553959ec328b51ef4bd90653d8b81187007696d3514d6049a,20664983,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x1111111254eeb25477b68fb85ed929f73a960582,22827229035581160360,Metis Token,Metis,2024-09-02 19:30:11,193745,5203802372,33,deprecated
0xfe977f17c122fb3b142afb8173f293c3e34504a7d4b0f34431a5f9ecede20276,20665073,0x67867b3cd72e1f919abb088b9f8f35dd8be359e7,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,40000213662761044541,Metis Token,Metis,2024-09-02 19:48:11,230660,6456748882,580,deprecated
0x2aaf051009c429f78599562b3ef38315d15e8fef4912b1f4f8a65035e7e25336,20665455,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,58306053705975933498,Metis Token,Metis,2024-09-02 21:04:35,500027,11241704223,359720,deprecated
0xa0db7ede789e99cc2639e9f52058906d845e9a43913956455a2a610c3c95044f,20665552,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,55953592495060670061,Metis Token,Metis,2024-09-02 21:24:23,500011,9670276350,1041421,deprecated
0x1d74c6016b427f94fe8d4c8d1a2e64f91485197b3646f8bc6abbb0c2b88226db,20665943,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,30496574279418893019,Metis Token,Metis,2024-09-02 22:42:47,166301,2057366853,23230,deprecated
0x1eea372672b9f4ea6a9a9f36b2bbeb97dc1b4e52f8b15e68f60a45e55d7bd87b,20666181,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,36819735010070683519,Metis Token,Metis,2024-09-02 23:30:47,166296,2397727826,21752,deprecated
0x42cb61119d695ecbe4c442de097bdfe998a9037643acc7057ac4f1b1fa9bca6d,20666920,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,23864825023006494807,Metis Token,Metis,2024-09-03 01:59:11,166299,1281996029,16889,deprecated
0x973c8bd1e0a986a52dbe4ce908479f29237dbfb7a461828d84fa8e7e949f9163,20666953,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,26173910961052950792,Metis Token,Metis,2024-09-03 02:05:47,166312,1461777304,27564,deprecated
0x0bcd074d6f79aa623e14c8bd615d4263146792e562a1bf7728a8abb35f36da2b,20667035,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,32620104039108702463,Metis Token,Metis,2024-09-03 02:22:11,166287,2454303940,311,deprecated
0x7a3eba9d31c97d3d2c0ce2f98fd98335a4cf12da9f3843b2ab2dfec23f53c0ee,20667081,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,27614664337598895212,Metis Token,Metis,2024-09-03 02:31:23,169645,1677366725,341,deprecated
0x7fad809b1b343708286a0575b3f17351a020981783bc15400ffc8adfb029d8b1,20667805,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x2dfadab8266483bed9fd9a292ce56596a2d1378d,2947524664475888664,Metis Token,Metis,2024-09-03 04:57:11,2434320,642078302,4250,deprecated
0x0f824b490f218cb2c6dc0c6f137e7c6f9e777e1eff69f9d93df3966e6a777b2f,20668304,0x0d59b9d6978814ec27c4d3426949f5373f6dcf65,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,24288000000000000000,Metis Token,Metis,2024-09-03 06:37:35,205042,2616607854,49904,deprecated
